RegionName,zori_current,zori_10yr_growth,zori_std,zhvi_current,zhvi_10yr_growth,zhvi_std,rental_yield,rental_yield_norm,zori_growth_norm,volatility_norm,zhvi_norm,volatility_score,zhvi_score,investment_score
"Georgetown, SC",2153.1666666666665,0.030226830970004923,39.43120696571161,391632.970593238,1.1074109186406658,71292.19378389565,0.0659750377013996,0.3382327987461755,0.05239997856705116,0.042132760768876724,0.1893640034514168,0.9578672392311233,0.8106359965485832,0.42365016056966853
"Gettysburg, PA",1311.111111111111,-0.00991509236767949,6.754185349050755,313281.0781256422,2.144626278648666,52569.03303368975,0.05022114143460473,0.21202000915615749,0.02789445271828357,0.0070520281485846915,0.14054270606196295,0.9929479718514153,0.859457293938037,0.37771166324203487
"Gillette, WY",1210.611111111111,0.11138927932120465,52.15961671178088,344377.1353693149,0.3821705398146517,27537.269823268394,0.04218437242575357,0.1476332048558346,0.10194739210994994,0.05579746816545626,0.15991875187937182,0.9442025318345437,0.8400812481206281,0.36248613075429037
"Glenwood Springs, CO",4586.139568764568,1.5824680540271518,931.6659507789414,926797.8842584348,3.7525372903910785,202748.04611708218,0.059380449351380746,0.2854000659568888,0.9999999999999999,1.0000000000000002,0.5228268539276263,-2.220446049250313e-16,0.4771731460723737,0.4618773409899928
"Gloversville, NY",1000.0,0.10806903358944776,68.96352498890283,192686.98682490631,2.281414902492197,33328.98584397818,0.062277168778939594,0.3086072163291049,0.099920474592337,0.07383746642971256,0.06540016885727316,0.9261625335702874,0.9345998311427268,0.43211151873767323
"Goldsboro, NC",1439.6666666666667,0.13452079930136593,58.89139258044369,175142.97765308162,1.0867760085080351,24726.77780973606,0.09863941010652351,0.5999243505781748,0.11606854061662797,0.06302443126137952,0.05446844452738295,0.9369755687386205,0.945531555472617,0.5567385717112442
"Grand Forks, ND",1200.367283950617,0.29068078948023424,80.89011905022147,255119.9437857355,0.6117491411248452,25063.608763095614,0.05646131460229962,0.26201333459651766,0.21139986402332298,0.0866413768424828,0.10430233015412003,0.9133586231575173,0.89569766984588,0.4404667846616955
"Grand Island, NE",1299.3333333333333,0.07405844127064487,33.330405369786526,246210.03635442737,1.4239702143772586,42566.17110890648,0.06332804393706684,0.31702633265257907,0.07915795551249266,0.035583186206457694,0.09875054031577886,0.9644168137935423,0.9012494596842211,0.43356622844191
"Grand Junction, CO",1636.3148148148148,0.8974938621800557,255.3643026799218,413864.1418091588,1.9845341985104272,74588.17775641615,0.04744498446263614,0.18977874833800312,0.5818423391713848,0.27394982425424236,0.2032163124010341,0.7260501757457576,0.7967836875989659,0.47535260499566484
"Grand Rapids, MI",1656.8376650576977,0.9519465559362146,240.3470608689244,334090.65043755976,1.7238669297081313,62629.82489524477,0.05951094996119399,0.28644557531716336,0.6150841916643838,0.2578279190559649,0.15350921250349708,0.7421720809440351,0.8464907874965029,0.5321869825646378
"Grants Pass, OR",1629.2063492063492,0.12380793035211264,53.19507969262735,394618.4993419526,2.4471577845602197,85724.21166711807,0.0495427260077205,0.20658486460030334,0.10952863258227793,0.05690909946390866,0.19122429530034746,0.9430909005360913,0.8087757046996525,0.38498828619198827
"Great Bend, KS",774.1666666666667,0.029464295654874597,15.667663844397046,108046.365983431,0.366003236298478,12161.011711975903,0.0859816053547292,0.49851598652940154,0.051934472001301184,0.016621179201584454,0.012660346101381711,0.9833788207984155,0.9873396538986183,0.510396465761696
"Great Falls, MT",1367.969696969697,0.6931280090588503,195.73916971847876,328641.89245497243,1.1041329203614,51823.74620149586,0.049949920386018615,0.20984711398420347,0.45708267944761555,0.2099386860480827,0.1501140751878149,0.7900613139519173,0.8498859248121851,0.46406450469956806
"Greeley, CO",2060.8593878378524,0.5888235574318557,244.42502654356053,504986.7386883637,1.8902629540051255,113575.10574840465,0.04897220215779913,0.2020140964927345,0.39340771763811766,0.26220585854949874,0.2599950737178568,0.7377941414505013,0.7400049262821432,0.4203872748068437
"Green Bay, WI",1112.8696814694258,0.3672074884488173,91.2236618817253,320575.37520679855,1.6343497734921693,52408.17724428806,0.04165771051197665,0.14341383790159695,0.25811728171952364,0.09773505169892967,0.14508780428270396,0.9022649483010703,0.854912195717296,0.40074492890843955
"Greeneville, TN",1141.6666666666667,-0.038268390052381515,24.920594687772148,233057.3391261542,2.1917255357593723,42368.28520448867,0.058783817112852965,0.2806201297488127,0.010585554401047432,0.026554752606113872,0.09055505552744987,0.9734452473938862,0.9094449444725501,0.40105726214587156
"Greensboro, NC",1543.091780904281,0.8090345552952531,233.47253123891343,255059.07747554412,1.3554844861941706,41596.56498124245,0.07259926427290889,0.3913029789928685,0.527840396783274,0.2504477012787814,0.10426440417508791,0.7495522987212186,0.8957355958249121,0.5543573299588646
"Greenville, NC",1524.5341302841305,0.810827750795643,228.6027807414018,241805.706929018,0.6969218504879934,38334.23763103263,0.07565747639190287,0.41580393267185056,0.528935092678063,0.24521973353022633,0.09600618954252903,0.7547802664697737,0.903993810457471,0.5663575352118609
"Greenville, SC",1555.2750269434016,0.7535094492778148,205.7428576625835,299884.3712835742,1.555237859623903,53252.691767933175,0.062234988250429966,0.308269285821031,0.4939438664820334,0.220678241999689,0.13219517815705084,0.779321758000311,0.8678048218429492,0.5141357080573795
"Greenwood, SC",853.3333333333334,0.18375664898147556,51.147406076621465,159936.42553988606,1.8843515889567024,29463.992542788317,0.06402543989234195,0.32261354025338007,0.1461256551418126,0.054710799647621135,0.04499319664752369,0.9452892003523788,0.9550068033524763,0.45744163304961927
"Gulfport, MS",1465.5380614657213,0.6964685390093805,212.83156961642337,210656.2289287223,0.7671249634403294,34820.43478915657,0.08348415248399425,0.47850757157306867,0.4591219799156739,0.22828839728226627,0.0765968570926762,0.7717116027177338,0.9234031429073238,0.5758222574382088
"Hagerstown, MD",1557.6668369518943,0.6931430718689098,217.35582146400813,311917.3315641295,1.4511711590681284,46200.2768756072,0.05992614116596371,0.2897718915045866,0.4570918748735089,0.23314545161340705,0.13969295152066719,0.766854548386593,0.8603070484793328,0.4924379335891392
"Hammond, LA",1324.938398031277,0.20761222711895774,47.71712754288267,213388.1564549637,0.16595125416420256,23774.681916501773,0.07450863740758226,0.40659997635873923,0.1606888209813667,0.05102819094885703,0.07829912926510942,0.948971809051143,0.9217008707348906,0.49281108572162335
"Hanford, CA",1984.5185185185185,0.18459735361329815,76.56373408465943,352667.0048654809,2.2884737938433686,66676.23524141058,0.06752608521260947,0.3506590601523184,0.14663888189761598,0.08199674441637608,0.16508419423495319,0.918003255583624,0.8349158057650468,0.45134752032344166
"Harrisburg, PA",1425.6204314420802,0.658268223516193,187.76153812242114,288410.87260221614,1.5075687745670519,42370.21778406007,0.05931622834795136,0.28488555755491485,0.4358017515630235,0.20137422248565695,0.12504600698097806,0.798625777514343,0.874953993019022,0.4919153032956438
"Harrisonburg, VA",1713.5849567099567,0.8920381983439148,240.35572024086312,327878.6405133697,0.7418328730161488,48233.82400920438,0.06271533713914187,0.3121176146530914,0.5785118083935228,0.2578372154084662,0.1496384906313924,0.7421627845915337,0.8503615093686077,0.5318692962344609
"Hartford, CT",1876.5802995233817,0.6648383324713879,233.1991723101689,371371.1809042041,1.5079417989553414,46968.36194024192,0.06063734816323669,0.2954697466625491,0.4398126200377685,0.2501542341568034,0.176738821992526,0.7498457658431966,0.823261178007474,0.4824269556457369
"Hattiesburg, MS",1325.8461538461538,0.25465711682050485,76.13972947894801,199820.4865459888,0.549191763545505,24091.707554654957,0.07962223554336165,0.4475677137761406,0.1894084154795058,0.08154155017079187,0.06984507376438294,0.9184584498292081,0.930154926235617,0.5125567927437112
"Heber, UT",3201.857142857143,0.6353009870544204,427.27339600822177,1119167.7981390208,1.7880643360987813,276050.03731891344,0.03433112155136631,0.08471666132775418,0.4217808935674038,0.45850449416247174,0.6426931198028493,0.5414955058375283,0.35730688019715073,0.30445072178854354
"Helena, MT",1478.0555555555557,0.18106961540866656,66.47917975835298,464583.4184276356,1.2869501384215165,91988.01238399802,0.038177571482632164,0.11553260473768023,0.14448529600602697,0.07117037357798886,0.23481964461400795,0.9288296264220112,0.765180355385992,0.3518425915198817
"Hermiston, OR",1319.1944444444443,0.1651360948875021,59.93646137036293,303692.5946723272,0.9057204715247399,59261.04066505663,0.05212617499091034,0.2272822398660745,0.13475832563371526,0.06414637496907276,0.1345680934847141,0.9358536250309273,0.8654319065152859,0.40505430929425845
"Hickory, NC",1403.034468524252,0.41649390668064523,110.34719482652142,253536.49728546603,1.8082239880440736,45232.367990286344,0.06640627208529386,0.3416876453210602,0.28820526693669885,0.11826530546139885,0.10331567992710837,0.8817346945386011,0.8966843200728917,0.4891520091244432
"Hilo, HI",2614.218253968254,0.3524950443662991,185.69435149404572,558116.6205510992,0.8191049943019377,94089.592385542,0.05620800007110138,0.2599838979997054,0.24913574449397088,0.19915497428620332,0.2931004612330328,0.8008450257137967,0.7068995387669672,0.4095932415675295
"Hilton Head Island, SC",2091.943671679198,0.9017110364848213,354.9420168018452,520172.3493711032,1.822640076063056,85653.1457153175,0.04825962796850063,0.19630528803683717,0.5844168065945035,0.3808524424007501,0.2694572729300725,0.6191475575992499,0.7305427270699275,0.4507309414199287
"Hinesville, GA",1626.7987199180743,0.7952055291379719,258.642605394943,243624.74100823863,1.1148741662490256,31863.84652264034,0.08012972967452732,0.45163351749290037,0.5193981615891672,0.2774692778428583,0.09713963509114688,0.7225307221571418,0.9028603649088531,0.571265036396224
"Holland, MI",1369.8333333333333,0.004038851226172188,16.85568057316241,314502.118002264,1.5545403177546055,54512.74507026826,0.05226673862934579,0.22840836946737536,0.03641294652723275,0.01789658605166905,0.14130353964317593,0.9821034139483309,0.8586964603568241,0.3845775605704686
"Homosassa Springs, FL",1709.8070175438595,1.055570595085836,272.88244946304076,277016.50377776386,2.1682671674114733,57470.83847481885,0.07406664920941533,0.4030589752938729,0.6783437806126505,0.29275660017497956,0.11794614185425158,0.7072433998250205,0.8820538581457484,0.5943807900809233
"Hood River, OR",2673.75,0.08396577136895192,146.45105790971687,686946.6525392749,2.851244694632764,148974.86006636632,0.04670668367244951,0.18386383048480037,0.08520610452055018,0.15702495688371337,0.3733748375920825,0.8429750431162866,0.6266251624079175,0.3303648884141343
"Hot Springs, AR",1309.611111111111,0.20088090763364672,77.35817261585125,244238.59107668247,1.7977923561312472,42184.69808737249,0.06434418600293702,0.3251671838160819,0.15657953796929072,0.08284962158562788,0.09752212689575042,0.9171503784143721,0.9024778731042495,0.4507185979105194
"Houma, LA",1365.9462481962482,0.16499489490523458,56.84146894379052,181684.8933531173,0.11130445157075844,12182.582233273446,0.09021859041685559,0.5324607132868925,0.1346721269783545,0.0608237159136631,0.05854473167029106,0.9391762840863369,0.9414552683297089,0.5353667070585015
"Houston, TX",1678.7452564995,0.38186314449152664,155.110892184186,309841.481571794,1.508981761852365,58832.76144603245,0.0650169337423794,0.33055692153222827,0.2670641514288807,0.16632180573005376,0.13839948321224543,0.8336781942699463,0.8616005167877545,0.4652377045743202
"Hudson, NY",2360.0,0.32261656785897747,150.84897637983312,426537.4114966336,3.2008402069734543,83653.6283594069,0.066395113855619,0.3415982508455413,0.23089576699681388,0.16174638479553166,0.21111306446180722,0.8382536152044684,0.7888869355381928,0.45244744703197365
"Huntington, WV",1057.7435897435898,0.41319380981898485,89.89761702487357,152146.82751326554,1.03720526457881,18074.446134249938,0.08342548631726411,0.47803756590385715,0.28619064974293484,0.09631146341688102,0.0401394749335367,0.903688536583119,0.9598605250664634,0.5537959811076935
"Huntsville, AL",1426.9878357638047,0.8294754286797187,245.73021590619584,304634.9811687752,2.4657808490127566,71551.97340817019,0.056211056141574976,0.26000838179553115,0.5403189805043525,0.2636070572140096,0.1351552973154055,0.7363929427859903,0.8648447026845945,0.4998621056951757
"Huntsville, TX",1391.0277777777776,0.1335194972514925,49.88781622817805,265196.78647315793,0.8423142892351513,48828.67802553145,0.06294319608968134,0.3139431131389012,0.11545727361132826,0.053358554782625606,0.11058124082360841,0.9466414452173744,0.8894187591763916,0.438484592300073
"Hutchinson, KS",763.2724867724868,0.49386847290809394,76.58552084541834,141787.24066584368,0.9239796682087885,21545.341092919778,0.06459868884010446,0.327206140560083,0.33544028397296277,0.08202013380411807,0.03368438553644232,0.9179798661958819,0.9663156144635576,0.5117420761014542
"Idaho Falls, ID",1307.125,1.0438563163964365,240.7218069721967,399560.6176396032,2.629533286468272,89639.10283633911,0.03925687194263988,0.12417945117848633,0.6711925398310895,0.25823023135980994,0.19430374392047167,0.7417697686401901,0.8056962560795283,0.4799531217567123
"Indianapolis, IN",1581.75591189391,0.7124258330498671,212.92658247937842,282608.1024410531,1.4060968565438683,52335.250484324824,0.0671639304704154,0.3477576470985896,0.4688634633592045,0.22839039926028976,0.12143028362320522,0.7716096007397102,0.8785697163767948,0.5219409896328188
"Iowa City, IA",1266.5721908939015,0.3243733062984549,90.49943875215517,285549.8777970273,0.6686911312844661,37240.022453759346,0.053226660112705,0.23609880782944048,0.23196820687160494,0.09695755495323706,0.1232633126028994,0.9030424450467629,0.8767366873971006,0.43231214294232034
"Ithaca, NY",2025.438887199757,0.42317319233437944,220.20433293720774,332205.02976316266,2.8774593670055024,64182.314495217026,0.07316345169043623,0.39582298259145765,0.2922827847442531,0.23620349865727228,0.1523342766492481,0.7637965013427277,0.8476657233507519,0.4835399010634797
"Jackson, MI",1104.2063492063492,0.8867557163869269,150.5354927590408,210535.1911432749,1.1281518672108084,39349.339558233325,0.06293710860650789,0.3138943430937079,0.5752870003280585,0.16140984142230547,0.07652143808832819,0.8385901585776945,0.9234785619116718,0.5582097252426068
"Jackson, MS",1427.997383473287,0.46563257149260795,143.35479660756695,196353.47171326447,0.9212280283567552,27271.27687421272,0.0872710243020462,0.5088462032284996,0.3182030528074379,0.15370093561465448,0.0676847665034947,0.8462990643853455,0.9323152334965052,0.5614907333603509
"Jackson, TN",1410.0085470085469,0.3806608216644367,105.90382039751553,194252.1290701877,1.1017706299474395,29890.82423518011,0.08710382040646229,0.5075066444466863,0.2663301668395036,0.11349507786524847,0.06637541364852415,0.8865049221347515,0.9336245863514758,0.5535651508926235
"Jackson, WY",5375.666666666667,0.09512995899870372,216.8329784072218,1438025.5069765367,1.456801532143608,336420.6720752232,0.04485873142516695,0.16905890831133946,0.09202153003566342,0.23258414839267086,0.8413743071719271,0.7674158516073292,0.15862569282807293,0.26457576193950794
"Jacksonville, FL",1729.2654823363573,0.7019673252744201,261.69189616727806,351438.40381705185,2.111792436936346,70096.29024910786,0.059046437619375045,0.28272412143254355,0.46247883573499315,0.28074287344531884,0.16431864926508338,0.7192571265546812,0.8356813507349166,0.4792528596779433
"Jacksonville, NC",1463.632523148148,0.7405216854722733,225.7505372528339,280231.5839943732,1.1428796044403522,38826.19576725319,0.06267527031546322,0.3117966181516003,0.48601519851620134,0.2421576799451651,0.11994946790602436,0.7578423200548349,0.8800505320939757,0.5100967240358651
"Jamestown, ND",878.0,0.1216770200434599,39.36674735836362,210565.4259979249,0.08266018127498977,8548.449600818616,0.05003670450676851,0.21054238744458847,0.10822777120573612,0.042063559533932135,0.07654027751624636,0.9579364404660679,0.9234597224837536,0.40061854668114516
"Jamestown, NY",953.6111111111112,-0.0383846934896973,21.972738390357996,162079.8755651185,1.9287990720699364,27440.459663195397,0.07060304861065721,0.3753102402386397,0.010514554392765146,0.023390052965314805,0.046328786737636504,0.9766099470346852,0.9536712132623635,0.44396757314645885
"Janesville, WI",1137.952380952381,0.2274262879386307,62.36090322723232,269695.4343752476,1.3844034951390554,49658.17832421917,0.05063277620202033,0.2153178328442102,0.1727847530945577,0.06674915797457516,0.11338436172039078,0.9332508420254249,0.8866156382796092,0.41327429129909726
"Jefferson City, MO",845.6944444444445,0.1453999136400038,41.48936362963778,251213.33158648212,0.8427315270055936,38992.967055165675,0.04039727218792006,0.13331580029291623,0.12270993682962186,0.04434231476265482,0.10186810846580667,0.9556576852373452,0.8981318915341934,0.37108402736694146
"Jefferson, GA",2001.0353535353536,0.16374604320490257,71.18607480827013,399630.0223647338,2.5546353397158184,83300.40774847235,0.06008663738608862,0.2910577115530094,0.13390973780815169,0.07622350628558332,0.19434699021126467,0.9237764937144167,0.8056530097887353,0.4219166056854062
"Johnson City, TN",1538.5374183006534,0.7642781751796599,235.16171021889895,266057.81898905267,2.057789443556007,47502.06176647414,0.06939261958081189,0.3656128535179006,0.5005178736297732,0.25226113571108216,0.1111177527468893,0.7477388642889178,0.8888822472531107,0.5348365010791869
"Johnstown, PA",833.6666666666666,0.48254316940077396,83.19776169368694,117885.4752654056,0.22133034172149357,11869.361465820564,0.08486202373513059,0.48954642642882595,0.3285265017032621,0.08911876892271206,0.01879112437838734,0.9108812310772879,0.9812088756216126,0.5746736548601279
"Jonesboro, AR",1259.0,0.3795113354204875,114.35114119157281,189182.22545275063,1.2050471527934365,29092.200232118703,0.07985951092309838,0.44946865225322863,0.26562843751211346,0.12256378080918703,0.06321634161532304,0.8774362191908129,0.9367836583846769,0.5286416018315558
"Joplin, MO",1148.735754985755,0.26266160783959036,62.59729430610546,215360.39968797332,1.5543401912452193,43943.58305372707,0.06400818850541382,0.3224753302746153,0.19429493424255376,0.06700293790375766,0.07952803989343817,0.9329970620962423,0.9204719601065618,0.4659252208125169
"Kahului, HI",3687.317971380471,0.6529916424383245,386.98530423369107,1047641.7953785626,4.460750533806552,230553.43800147888,0.042235634213673975,0.14804389013287578,0.4325805458198639,0.4152528235572325,0.5981250546052994,0.5847471764427675,0.4018749453947006,0.346128649627133
"Kalamazoo, MI",1312.4583333333333,0.6855300301570868,166.9024487499883,261019.24796768156,1.1385537707588183,40985.055697382675,0.06033846209667283,0.2930752124094499,0.4524443250068167,0.17898074533338193,0.10797820414754973,0.8210192546666181,0.8920217958524502,0.5063694129843936
"Kalispell, MT",2232.136752136752,0.07944025204818272,58.49678418608825,635839.9271162696,1.2744086478688246,149532.70283363952,0.04212639043779804,0.14716868050440374,0.08244340105561442,0.06260079560282708,0.341530084875872,0.937399204397173,0.658469915124128,0.3369273249102932
"Kankakee, IL",1313.888888888889,0.3333973359479939,105.31183637425642,205686.47270659835,0.5560014825001189,26449.196542565624,0.07665388228596366,0.4237866669315915,0.23747712556432793,0.11285954769119952,0.07350018719955594,0.8871404523088005,0.926499812800444,0.5108358761837395
"Kansas City, MO",1524.5552654021228,0.7034705113318179,192.3023712021731,307720.4176334899,1.773105790814835,54493.54061050242,0.059452223955497534,0.28597509024636525,0.4633964889444618,0.20624907775897036,0.13707784195952372,0.7937509222410296,0.8629221580404762,0.49845138303413816
"Kapaa, HI",4775.0,-0.007418117668511842,25.233979873080372,969701.8902859108,5.45217775776222,226407.87877790476,0.059090325154574505,0.28307572767343453,0.029418786206727256,0.026891190302974016,0.5495604677753405,0.973108809697026,0.4504395322246595,0.36172164209326313
"Keene, NH",1776.1111111111113,0.1923289134480049,91.3675921498051,365045.4192693553,2.80488288737536,62730.86623936317,0.05838542879401785,0.2774284303616434,0.15135878377642886,0.09788956943037126,0.17279722109095907,0.9021104305696287,0.8272027789090409,0.41952137128241584
"Kennewick, WA",1717.034343434343,0.7454012664554528,240.45548499269722,430099.3552769029,2.25730073118899,89897.8880851022,0.04790616835021006,0.19347353621643798,0.48899404676192565,0.25794431882275776,0.2133325222324407,0.7420556811772423,0.7866674777675593,0.4511655125273573
"Kerrville, TX",1757.3611111111113,0.06057590334516175,35.38351840209688,361851.7852403073,1.2273914612817207,72096.91951786896,0.0582789257743429,0.2765751783797024,0.07092724173078041,0.03778732556073084,0.17080725822248444,0.9622126744392692,0.8291927417775156,0.4072700529367205
"Key West, FL",3609.6394230769233,0.5764672303107411,559.4501093183463,978954.0246850564,0.9648227163058515,195568.61916293445,0.04424689207530288,0.1641571398967504,0.3858645241763824,0.6004040831965379,0.5553255002558858,0.39959591680346207,0.4446744997441142,0.30580884654671875
"Killeen, TX",1354.4919486435265,0.614976188315922,203.0279569157034,249800.9148500838,0.7810845799861824,46625.35870333903,0.06506742937061291,0.33096146869906995,0.4093731701838635,0.21776363404339436,0.10098802739368627,0.7822363659566056,0.8990119726063137,0.5015450089867395
"Kingsport, TN",1336.3361823361822,0.4273079919177487,110.45118804742269,231813.2313597784,1.5689479153846884,36557.232846746265,0.06917652669767571,0.36388161921691997,0.2948069646949085,0.11837694838955667,0.08977984827547593,0.8816230516104433,0.9102201517245241,0.5013413625897817
"Kingston, NY",2041.6075591075596,0.8065997288769133,324.0415017289499,410716.5844372031,2.6173477391858744,70395.43630062114,0.059650113089203864,0.28756048468921624,0.5263540030888325,0.347678895563518,0.20125506003472826,0.6523211044364821,0.7987449399652717,0.4832691096861599
"Kingsville, TX",1661.111111111111,0.02524680100668718,20.703489650986096,142318.4739769882,0.41486461330747043,17800.360606811097,0.1400614605842134,0.9317782902506755,0.04935980901744831,0.022027438704538785,0.03401539859368656,0.9779725612954612,0.9659846014063135,0.6797122312052283
"Kirksville, MO",775.9444444444445,0.050401730784068746,21.428718542924933,173106.33073493934,0.7780172072975478,23183.980905526227,0.053789675361965016,0.24060942056849993,0.06471619283338922,0.02280601519615041,0.05319940377116815,0.9771939848038496,0.9468005962288318,0.40577748266106983
"Klamath Falls, OR",1209.513888888889,0.03450927496806313,31.8939261314073,288477.7871859507,2.8197389857095247,59111.47851978993,0.05031294370443482,0.2127554856611268,0.0550142913195195,0.03404104002595974,0.12508770165725597,0.9659589599740402,0.874912298342744,0.38228950348938906
"Knoxville, TN",1821.2221614911268,1.035884518318122,320.88623477410505,345133.5078955264,2.3620735659387493,64520.091251562124,0.06332235334422827,0.31698074230563156,0.6663259791975611,0.34429152820528486,0.16039004985158933,0.6557084717947151,0.8396099501484107,0.5417927800553052
"Kokomo, IN",1083.3111111111111,0.7905891893167305,142.34726292439083,177285.41809120376,1.175349433030809,31341.644812610295,0.07332657966627393,0.39712988702588925,0.5165800147389408,0.15261928808385813,0.05580340554076256,0.8473807119161418,0.9441965944592374,0.5777217610611901
"La Crosse, WI",1070.8683473389356,0.22762965355578163,66.9619444173116,298384.2336109506,1.1772576085837876,44335.47877366109,0.043066686240608464,0.154701887166595,0.17290890213808807,0.07168865024708464,0.13126043790849112,0.9283113497529154,0.8687395620915088,0.38628965166779844
"La Grande, OR",1232.5,0.017681168691971585,14.70154848879247,317149.2899748932,0.8715509587057145,56350.99879936538,0.046634189221015865,0.18328303911799904,0.04474120126687038,0.015583996716965288,0.14295300037790176,0.9844160032830347,0.8570469996220982,0.3693234766460775
"LaGrange, GA",1252.1920787545787,0.39336572274955717,89.6981057885202,188396.6461960757,1.7464053590375836,31297.152512553475,0.07975887707372543,0.4486624212966803,0.27408615499503813,0.09609727619935052,0.06272684484242791,0.9039027238006495,0.9372731551575721,0.5361986752930706
"Laconia, NH",1814.3333333333333,0.009826248494222848,44.23288529924676,479428.1920781357,3.40053260742546,90941.26503704881,0.04541243164200838,0.17349489340230723,0.03994599132322442,0.04728764898737676,0.24406946725702738,0.9527123510126232,0.7559305327429726,0.3475172782347122
"Lafayette, IN",1429.7506753525404,0.7182445144966325,192.13566059605907,269304.0338636629,1.59228998129826,43305.350967973354,0.0637086933236074,0.32007591607736485,0.4724156062747283,0.2060701039752926,0.1131404788967262,0.7939298960247074,0.8868595211032738,0.5172269796286333
"Lafayette, LA",1326.8230164431673,0.30909305470449805,118.27076503175685,190699.3319359152,0.5344942870504112,20415.945671875532,0.08349203972391775,0.4785707604208338,0.22264003897936407,0.12677173089480653,0.06416165518023377,0.8732282691051935,0.9358383448197662,0.5264498041651581
"Lake Charles, LA",1015.6252193752192,0.20042676270546123,67.7398844724167,189971.4659225427,-0.054900240798881034,8939.877110031268,0.06415438536159876,0.3236465905606998,0.15630229514305355,0.07252381531775445,0.06370811970100804,0.9274761846822456,0.9362918802989919,0.45547374973354426
"Lake City, FL",1520.5555555555557,0.1977466567271894,58.843304648707765,260981.1538223044,2.3293249710838935,49762.96215003639,0.06991564869504091,0.3698031161948728,0.15466616511073095,0.0629728059971409,0.10795446757218848,0.937027194002859,0.8920455324278115,0.4709310880545214
"Lake Havasu City, AZ",1653.6997494323075,1.0529764261918568,287.25678781329157,353567.33049217734,2.5038552385588186,77949.93022553778,0.05612621778591262,0.25932869688768106,0.6767601127760924,0.30818831014458253,0.1656451898125198,0.6918116898554174,0.8343548101874803,0.5285573315777317
"Lakeland, FL",1886.9555475053469,0.8703371329254969,309.02282605173616,308440.76894342684,2.394221878650506,68355.93420981454,0.07341269005271268,0.39781976284461074,0.5652639125445066,0.3315554510242951,0.1375266950046733,0.6684445489757049,0.8624733049953267,0.54864331919587
"Lancaster, PA",1385.511417447122,0.8246971280236424,193.2789412194821,360383.04349874816,1.5966847132315016,55372.980515249285,0.046134626224230826,0.17928077591070063,0.5374019610766676,0.2072974839467835,0.16989208087201246,0.7927025160532165,0.8301079191279875,0.47448419381072254
"Lansing, MI",1239.136447811448,0.7945842399402894,164.39928151240457,231575.2635524024,1.4584622082418919,36805.71008656226,0.06421081917660248,0.3240987116803392,0.5190188818430201,0.17629344593395388,0.08963156982645411,0.8237065540660461,0.9103684301735459,0.5411233030556055
"Laramie, WY",1300.0835164835164,0.3100520881387571,95.21299878562758,375960.1309061777,0.8301529758972738,54689.296500960845,0.0414964271881677,0.14212171194954387,0.22322550217242948,0.10201784291839333,0.17959821039650548,0.8979821570816067,0.8204017896034945,0.3854529458082172
"Laredo, TX",1241.8738095238095,0.457933223562634,118.01033249122752,208941.90273539707,0.6305010967957246,30906.126486250425,0.0713235857393246,0.3810828440105696,0.3135028153990448,0.1264921410219255,0.07552865533939405,0.8735078589780745,0.924471344660606,0.5136326884856167
"Las Cruces, NM",1370.0025500446257,0.7058276885799802,196.7580002004958,282286.3993056652,0.8778532124637471,37423.212077281045,0.058238833471866716,0.2762539777540977,0.4648354799838059,0.21103246136654133,0.121229829442084,0.7889675386334587,0.878770170557916,0.49562275987926424
"Las Vegas, NV",1783.6681549846865,0.8058600664929848,284.6068543876766,435598.5977069336,1.8311285902361394,92480.55646256241,0.04913702195666077,0.20333455501561049,0.5259024598103443,0.305343448484419,0.216759116557578,0.6946565515155809,0.783240883442422,0.45635995859670586
"Lawrence, KS",1424.748948106592,0.5380160030767861,156.78739083709684,321060.82518840814,1.2992771668079117,51010.722098441904,0.053251552465941855,0.2362982336278765,0.36239112119636274,0.16812162707457487,0.1453902896110535,0.8318783729254251,0.8546097103889465,0.45507327543403914
"Lawton, OK",1096.43538647343,0.5901018929240077,135.7965554108055,138900.3185341832,0.5736744438945636,12645.880264279274,0.09472422220862786,0.5685577109866713,0.39418810584181196,0.14558671267188558,0.031885535764073616,0.8544132873281144,0.9681144642359264,0.6133736200364276
"Lebanon, PA",1323.4347643097644,0.502924294059991,124.33404819008267,291982.7279082862,0.8972656567550972,37777.40408790668,0.05439094731899886,0.24542652801381448,0.34096861049216814,0.13328102717564924,0.12727164065283691,0.8667189728243507,0.8727283593471631,0.46107782485276266
"Lewiston, ID",1361.6666666666667,0.0020901126812980925,3.2336046240266056,363591.2038046744,0.9454082750295021,69311.39462154033,0.04494058114997206,0.16971464971777506,0.03522329593719561,0.0032724746589314164,0.17189109510684336,0.9967275253410686,0.8281089048931567,0.3606092442257981
"Lewiston, ME",1507.5,0.2059035523580137,86.66164753553267,322641.93073070724,2.83289286891878,60090.47768545177,0.0560683478400667,0.25886507016480925,0.15964572264327231,0.09283745707215615,0.14637548118018656,0.9071625429278438,0.8536245188198135,0.41823470532645557
"Lexington, KY",1428.7493694589446,0.7067706669795698,187.81669506701576,305866.1018943906,1.518886136184793,47070.03074675211,0.05605391485790457,0.25874943991627036,0.4654111420254969,0.201433436757024,0.13592241230362928,0.798566563242976,0.8640775876963707,0.4892441899923895
